Quantity,UnitPrice,Discount,ShippingCost,SalesChannel,PaymentMethod,Cluster
15,17.15,0.26,7.43,In-store,Credit Card,2
1,10.490000000000002,0.09,14.69,In-store,Bank Transfer,3
47,45.55,0.17,17.63,Online,Credit Card,1
5,21.629999999999995,0.04999999999999999,23.17,Online,paypall,5
34,93.48,0.48,22.66,In-store,Bank Transfer,3
5,58.42,0.25,20.08,Online,Credit Card,1
40,24.31,0.34,22.06,Online,Credit Card,1
45,27.16,0.32,7.23,In-store,Credit Card,2
8,52.83,0.27,20.14,Online,Bank Transfer,4
4,28.28,0.3,10.77,In-store,Credit Card,2
43,24.09,0.41,23.88,Online,Credit Card,1
12,44.63,0.43,15.74,Online,Bank Transfer,4
36,54.59,0.4,25.86,Online,Credit Card,1
44,11.86,0.17,17.74,Online,Credit Card,1
30,68.97,0.28,23.28,In-store,Credit Card,2
19,27.71,0.47,22.42,In-store,Credit Card,2
22,41.29,0.28,18.69,Online,Bank Transfer,4
28,28.25,0.18,29.5,Online,Credit Card,1
30,50.3,0.19,6.99,Online,paypall,5
6,99.47,0.41,26.24,Online,paypall,5
41,78.2,0.21,29.76,In-store,Credit Card,2
20,72.36,0.21,23.15,Online,paypall,5
15,65.97,0.45,17.18,In-store,Bank Transfer,3
8,37.06,0.38,22.99,Online,Bank Transfer,4
37,55.48,0.17,13.46,In-store,paypall,0
28,86.81,0.1,16.77,Online,Bank Transfer,4
11,73.15,0.25,11.58,Online,Credit Card,1
6,93.2,0.07,14.66,In-store,Bank Transfer,3
27,87.04,0.14,29.45,Online,paypall,5
42,81.15,0.07,12.72,Online,Credit Card,1
11,22.51,0.010000000000000009,19.9,Online,paypall,5
19,53.32,0.47,25.92,Online,paypall,5
12,70.89,0.17,18.53,Online,paypall,5
17,41.35,0.2,23.97,Online,Credit Card,1
8,27.66,0.01999999999999999,26.38,Online,Credit Card,1
31,72.13,0.35,19.81,In-store,Credit Card,2
19,36.07,0.27,20.32,In-store,Bank Transfer,3
43,35.17,0.43,13.22,Online,paypall,5
20,58.43,0.4,14.28,Online,Bank Transfer,4
2,27.88,0.47,26.28,In-store,Credit Card,2
6,78.19,0.34,7.550000000000001,In-store,Credit Card,2
41,60.25,0.44,7.92,Online,Credit Card,1
27,70.12,0.21,28.43,Online,paypall,5
48,51.89,0.09,29.03,Online,Credit Card,1
18,16.259999999999998,0.08000000000000002,16.5,In-store,Bank Transfer,3
20,6.189999999999998,0.21,24.95,In-store,Bank Transfer,3
8,53.29,0.17,8.67,Online,paypall,5
3,86.02,0.37,19.95,In-store,Credit Card,2
40,14.020000000000003,0.07,9.1,In-store,Credit Card,2
38,3.299999999999997,0.16,10.62,Online,Bank Transfer,4
18,15.729999999999997,0.28,17.98,In-store,Bank Transfer,3
12,96.38,0.32,29.53,Online,Credit Card,1
48,76.6,0.04000000000000001,6.16,Online,paypall,5
19,78.75,0.010000000000000009,22.0,Online,paypall,5
26,92.01,0.47,7.859999999999999,Online,Credit Card,1
33,45.36,0.49,24.82,Online,Bank Transfer,4
33,72.54,0.18,13.4,In-store,Credit Card,2
6,22.16,0.13,25.35,In-store,paypall,0
8,66.4,0.38,5.809999999999999,In-store,Credit Card,2
10,26.4,0.21,26.97,In-store,Credit Card,2
44,80.23,0.5,14.08,Online,paypall,5
27,86.31,0.27,11.95,Online,Credit Card,1
17,63.75,0.22,7.940000000000001,In-store,Credit Card,2
20,69.44,0.03,9.919999999999998,In-store,Credit Card,2
13,45.58,0.45,19.71,In-store,Credit Card,2
42,54.99,0.38,5.17,Online,Credit Card,1
17,75.28,0.22,17.4,In-store,paypall,0
49,15.899999999999999,0.24,6.23,In-store,Bank Transfer,3
11,88.83,0.35,12.82,In-store,paypall,0
13,29.2,0.33,14.43,In-store,Credit Card,2
46,72.66,0.06,17.7,In-store,paypall,0
43,1.6099999999999994,0.48,9.47,In-store,Credit Card,2
40,80.5,0.42,14.09,Online,paypall,5
36,10.71,0.16,8.41,In-store,Credit Card,2
15,4.640000000000001,0.32,29.19,In-store,paypall,0
22,99.66,0.48,11.8,Online,Bank Transfer,4
25,6.399999999999999,0.15,29.06,In-store,paypall,0
19,63.21,0.15,5.07,Online,Bank Transfer,4
29,91.91,0.24,22.72,In-store,Credit Card,2
23,69.3,0.1,22.53,Online,Credit Card,1
19,20.46,0.46,15.57,Online,Bank Transfer,4
3,21.380000000000003,0.03,28.75,In-store,paypall,0
19,54.35,0.48,8.28,In-store,paypall,0
13,7.039999999999999,0.13,25.07,In-store,Bank Transfer,3
33,55.92,0.07,10.53,In-store,Credit Card,2
24,45.37,0.26,22.07,Online,paypall,5
38,39.63,0.10999999999999999,16.03,In-store,Bank Transfer,3
35,47.39,0.19,27.87,Online,Bank Transfer,4
33,48.37,0.43,14.27,In-store,Bank Transfer,3
45,53.05,0.17,24.01,In-store,Credit Card,2
49,74.01,0.010000000000000009,23.93,Online,Credit Card,1
2,64.74,0.19,6.789999999999999,Online,paypall,5
19,25.52,0.45,18.81,Online,Bank Transfer,4
39,65.09,0.12,26.54,Online,paypall,5
47,1.7000000000000028,0.21,22.15,Online,paypall,5
27,8.699999999999996,0.04000000000000001,29.72,Online,Bank Transfer,4
2,80.7,0.33,21.91,In-store,paypall,0
33,12.060000000000002,0.16,12.41,In-store,Bank Transfer,3
49,90.67,0.19,14.31,In-store,Credit Card,2
7,45.93,0.010000000000000009,27.9,Online,Credit Card,1
10,18.520000000000003,0.48,26.01,Online,Bank Transfer,4
28,55.82,0.32,11.53,In-store,Credit Card,2
25,65.12,0.22,25.42,Online,Bank Transfer,4
31,66.54,0.3,17.72,In-store,Credit Card,2
44,82.67,0.38,25.27,Online,Credit Card,1
13,59.92,0.31,26.89,In-store,paypall,0
31,21.37,0.5,15.93,In-store,Bank Transfer,3
29,44.59,0.03,29.21,In-store,Credit Card,2
40,79.66,0.47,8.01,In-store,paypall,0
8,44.16,0.0,26.4,Online,Credit Card,1
31,10.449999999999996,0.07,22.91,Online,Bank Transfer,4
41,84.7,0.35,26.58,In-store,Bank Transfer,3
29,97.17,0.17,26.98,In-store,paypall,0
4,85.49,0.18,14.51,Online,paypall,5
17,1.6000000000000014,0.42,25.45,In-store,Bank Transfer,3
17,99.71,0.18,9.34,In-store,Credit Card,2
19,45.89,0.43,12.12,In-store,Bank Transfer,3
48,34.72,0.08000000000000002,16.86,Online,Credit Card,1
3,16.410000000000004,0.2,5.620000000000001,In-store,paypall,0
33,64.91,0.06,9.07,In-store,Credit Card,2
37,34.95,0.37,26.09,Online,paypall,5
42,89.12,0.37,28.17,In-store,Bank Transfer,3
18,45.71,0.01999999999999999,22.67,Online,Credit Card,1
21,29.76,0.03,11.1,In-store,paypall,0
16,58.4,0.1,21.97,In-store,Bank Transfer,3
31,67.87,0.47,23.46,In-store,Credit Card,2
42,2.990000000000002,0.12,29.53,In-store,paypall,0
3,89.35,0.4,11.12,In-store,Bank Transfer,3
17,1.6199999999999974,0.27,8.59,Online,Credit Card,1
33,50.84,0.42,9.96,Online,Bank Transfer,4
7,25.5,0.25,20.05,Online,Credit Card,1
22,47.1,0.15,29.36,In-store,paypall,0
7,90.41,0.18,13.67,Online,Credit Card,1
33,94.17,0.06,25.18,In-store,Bank Transfer,3
5,39.7,0.24,15.03,In-store,Bank Transfer,3
13,64.97,0.1,20.05,Online,Credit Card,1
30,52.0,0.41,29.68,Online,Bank Transfer,4
10,31.42,0.34,17.33,In-store,Credit Card,2
14,59.37,0.2,5.449999999999999,Online,Bank Transfer,4
7,48.72,0.44,13.97,In-store,paypall,0
31,45.45,0.36,20.78,In-store,Credit Card,2
4,34.43,0.34,18.37,Online,paypall,5
46,1.5799999999999983,0.47,22.27,Online,Credit Card,1
48,90.3,0.23,8.04,Online,paypall,5
42,26.77,0.38,27.11,Online,Credit Card,1
4,18.5,0.24,5.82,In-store,Bank Transfer,3
14,2.3699999999999974,0.29,25.07,Online,Bank Transfer,4
15,45.73,0.13,28.88,Online,Bank Transfer,4
35,63.59,0.49,21.03,Online,Bank Transfer,4
34,26.34,0.29,9.25,Online,paypall,5
14,16.949999999999996,0.04000000000000001,25.91,In-store,Bank Transfer,3
13,51.65,0.010000000000000009,5.52,In-store,paypall,0
24,99.9,0.21,13.68,Online,paypall,5
23,77.74,0.31,7.52,Online,Credit Card,1
16,49.98,0.06,5.949999999999999,Online,paypall,5
35,30.23,0.32,27.51,Online,paypall,5
27,17.630000000000003,0.43,12.91,Online,Bank Transfer,4
34,44.72,0.26,9.869999999999997,In-store,Credit Card,2
21,46.52,0.06,13.76,In-store,paypall,0
8,15.29,0.38,28.85,Online,Credit Card,1
33,97.74,0.33,12.74,In-store,Credit Card,2
28,35.01,0.45,26.14,Online,Bank Transfer,4
27,49.14,0.2,18.46,Online,Bank Transfer,4
17,17.71,0.46,29.21,Online,paypall,5
44,38.17,0.41,23.6,Online,Credit Card,1
14,13.880000000000003,0.15,19.44,Online,Bank Transfer,4
30,82.12,0.32,8.43,In-store,paypall,0
46,37.42,0.06,24.76,In-store,paypall,0
38,69.83,0.32,23.42,In-store,Bank Transfer,3
3,36.18,0.43,17.43,Online,Bank Transfer,4
6,40.08,0.22,18.23,In-store,paypall,0
25,34.73,0.09,20.09,In-store,Credit Card,2
6,36.95,0.25,6.59,In-store,Bank Transfer,3
36,32.51,0.04999999999999999,15.88,In-store,Credit Card,2
36,61.27,0.13,14.58,Online,Credit Card,1
3,22.07,0.24,11.84,Online,Credit Card,1
35,74.67,0.15,19.8,Online,paypall,5
47,28.29,0.15,29.2,Online,Credit Card,1
19,20.66,0.19,12.13,In-store,Bank Transfer,3
11,45.67,0.32,12.93,In-store,paypall,0
15,74.9,0.13,26.69,Online,paypall,5
37,52.18,0.48,7.609999999999999,Online,Bank Transfer,4
32,43.14,0.31,22.74,Online,Credit Card,1
31,55.33,0.10999999999999999,20.02,Online,Credit Card,1
22,91.34,0.38,24.06,Online,Bank Transfer,4
7,75.17,0.1,14.68,Online,paypall,5
1,54.83,0.35,19.29,Online,Credit Card,1
32,53.01,0.23,23.56,Online,Bank Transfer,4
21,9.68,0.32,20.39,In-store,Credit Card,2
34,4.649999999999999,0.1,29.09,In-store,paypall,0
39,89.69,0.03,7.789999999999999,In-store,paypall,0
8,90.7,0.35,9.880000000000003,In-store,paypall,0
27,60.63,0.04000000000000001,18.47,Online,Bank Transfer,4
43,97.08,0.17,7.629999999999999,In-store,paypall,0
16,83.04,0.31,27.24,In-store,Bank Transfer,3
14,10.920000000000002,0.18,21.76,Online,Credit Card,1
25,91.08,0.49,17.92,In-store,Credit Card,2
5,47.8,0.39,17.49,In-store,Bank Transfer,3
3,93.17,0.1,19.56,In-store,paypall,0
4,62.99,0.35,7.620000000000001,Online,Credit Card,1
11,45.29,0.37,5.49,Online,Credit Card,1
8,8.009999999999998,0.43,26.7,Online,Bank Transfer,4
33,47.71,0.16,28.62,Online,Credit Card,1
22,5.859999999999999,0.38,29.53,In-store,Bank Transfer,3
15,79.06,0.04999999999999999,11.63,In-store,Credit Card,2
12,10.089999999999996,0.26,5.15,Online,paypall,5
24,28.88,0.22,10.33,Online,paypall,5
7,44.35,0.42,12.25,Online,Credit Card,1
24,62.97,0.3,23.88,Online,Bank Transfer,4
14,64.63,0.37,22.85,Online,Bank Transfer,4
13,9.86,0.18,6.74,In-store,Bank Transfer,3
10,13.589999999999996,0.43,28.28,In-store,Credit Card,2
1,99.13,0.4,20.47,In-store,Bank Transfer,3
5,84.22,0.24,15.84,In-store,Bank Transfer,3
34,33.05,0.38,8.92,Online,Bank Transfer,4
45,56.4,0.19,12.19,In-store,Bank Transfer,3
47,69.22,0.28,27.01,Online,Bank Transfer,4
43,17.520000000000003,0.04000000000000001,10.259999999999998,Online,Bank Transfer,4
8,14.339999999999996,0.38,27.19,Online,Credit Card,1
14,50.28,0.22,29.06,In-store,Credit Card,2
44,32.4,0.16,15.77,In-store,Credit Card,2
37,48.27,0.44,10.89,Online,Bank Transfer,4
17,17.520000000000003,0.39,22.32,In-store,Bank Transfer,3
43,10.740000000000002,0.12,26.75,In-store,Credit Card,2
22,96.81,0.42,21.71,Online,paypall,5
44,10.86,0.19,12.8,In-store,paypall,0
1,86.16,0.28,28.6,In-store,Credit Card,2
49,46.65,0.13,23.2,Online,Bank Transfer,4
12,44.33,0.48,14.46,Online,Credit Card,1
30,5.520000000000003,0.34,12.49,In-store,paypall,0
29,6.539999999999999,0.47,28.66,In-store,paypall,0
16,12.86,0.1,12.6,In-store,Bank Transfer,3
44,75.22,0.15,12.5,Online,paypall,5
2,27.25,0.36,18.52,Online,Credit Card,1
15,65.49,0.10999999999999999,6.02,Online,paypall,5
46,36.31,0.09,18.17,Online,Credit Card,1
8,74.55,0.48,27.6,Online,paypall,5
6,87.15,0.33,10.31,In-store,Credit Card,2
38,47.95,0.03,9.36,In-store,Credit Card,2
5,5.880000000000003,0.25,22.26,Online,paypall,5
4,42.67,0.35,26.26,In-store,Credit Card,2
47,80.72,0.22,9.33,In-store,Bank Transfer,3
3,91.77,0.13,28.59,Online,Credit Card,1
32,91.22,0.22,14.22,Online,paypall,5
24,85.27,0.36,6.890000000000001,Online,Bank Transfer,4
24,11.780000000000001,0.04999999999999999,9.89,In-store,paypall,0
30,76.95,0.35,20.58,Online,Credit Card,1
49,66.93,0.04000000000000001,7.609999999999999,Online,Bank Transfer,4
12,29.2,0.36,24.66,In-store,Credit Card,2
25,23.18,0.38,12.61,Online,paypall,5
18,90.97,0.22,12.12,In-store,Credit Card,2
18,99.16,0.31,8.11,Online,paypall,5
29,78.64,0.4,29.08,In-store,Bank Transfer,3
44,56.2,0.28,22.75,Online,Credit Card,1
21,27.63,0.37,18.39,In-store,Bank Transfer,3
48,27.8,0.13,25.82,Online,Bank Transfer,4
2,14.100000000000001,0.09,27.05,In-store,paypall,0
32,18.25,0.18,26.97,Online,paypall,5
30,44.71,0.29,21.79,In-store,Credit Card,2
45,11.68,0.27,22.42,In-store,paypall,0
47,15.759999999999998,0.01999999999999999,11.32,In-store,Credit Card,2
28,13.229999999999997,0.04999999999999999,20.66,In-store,Credit Card,2
25,30.5,0.42,9.669999999999998,Online,Bank Transfer,4
29,5.549999999999997,0.46,17.74,Online,Bank Transfer,4
8,25.55,0.17,17.38,Online,Bank Transfer,4
31,9.949999999999996,0.39,8.37,In-store,Credit Card,2
49,80.47,0.33,25.64,Online,Bank Transfer,4
2,6.950000000000003,0.39,11.02,Online,Bank Transfer,4
18,24.22,0.24,17.19,Online,Credit Card,1
21,87.56,0.12,10.07,In-store,Credit Card,2
37,1.6000000000000014,0.49,10.67,Online,Bank Transfer,4
38,47.35,0.17,7.01,In-store,paypall,0
22,73.48,0.010000000000000009,17.87,In-store,paypall,0
30,34.88,0.08000000000000002,16.21,In-store,paypall,0
21,7.200000000000003,0.35,11.25,In-store,paypall,0
14,87.92,0.1,8.44,Online,paypall,5
13,76.83,0.45,10.5,In-store,Credit Card,2
35,68.03,0.31,15.0,Online,paypall,5
19,80.31,0.34,9.89,Online,Bank Transfer,4
4,54.83,0.32,11.4,In-store,Bank Transfer,3
46,86.52,0.16,9.29,Online,paypall,5
21,50.95,0.12,22.69,In-store,Bank Transfer,3
24,39.86,0.34,26.61,Online,Bank Transfer,4
45,97.13,0.010000000000000009,27.72,Online,Bank Transfer,4
13,67.6,0.46,21.71,Online,Bank Transfer,4
22,18.009999999999998,0.38,29.9,Online,paypall,5
23,44.01,0.47,7.620000000000001,Online,Credit Card,1
49,72.08,0.34,8.32,Online,Credit Card,1
48,42.5,0.32,9.07,In-store,Bank Transfer,3
20,4.869999999999997,0.41,18.78,Online,Bank Transfer,4
32,40.65,0.14,6.59,In-store,paypall,0
40,31.3,0.07,29.02,In-store,paypall,0
41,61.04,0.45,22.49,In-store,Bank Transfer,3
15,11.670000000000002,0.03,25.73,Online,paypall,5
42,45.83,0.08000000000000002,17.23,In-store,Credit Card,2
11,60.44,0.4,21.04,In-store,Bank Transfer,3
37,9.96,0.09,9.03,Online,Bank Transfer,4
40,52.7,0.16,24.79,Online,Bank Transfer,4
4,74.75,0.04000000000000001,7.469999999999999,Online,Bank Transfer,4
38,57.61,0.43,13.62,In-store,paypall,0
17,5.229999999999997,0.43,27.27,Online,Credit Card,1
29,52.45,0.36,8.19,Online,Credit Card,1
38,26.4,0.49,29.53,In-store,paypall,0
15,87.31,0.44,13.36,Online,paypall,5
28,60.09,0.43,9.14,In-store,paypall,0
23,15.61,0.04999999999999999,18.34,In-store,Bank Transfer,3
3,63.63,0.07,20.74,Online,Credit Card,1
21,59.23,0.47,8.44,Online,Credit Card,1
29,5.710000000000001,0.29,22.86,In-store,paypall,0
16,45.22,0.18,13.1,Online,Bank Transfer,4
43,72.73,0.23,5.91,Online,paypall,5
32,42.82,0.33,11.03,In-store,Credit Card,2
31,5.869999999999997,0.04999999999999999,7.5,In-store,Bank Transfer,3
34,30.23,0.08000000000000002,23.09,In-store,Bank Transfer,3
21,96.01,0.45,14.27,In-store,paypall,0
13,82.76,0.34,15.93,Online,Bank Transfer,4
25,8.670000000000002,0.28,27.32,In-store,Credit Card,2
6,30.93,0.24,20.09,Online,paypall,5
22,57.23,0.1,6.030000000000001,In-store,Bank Transfer,3
15,9.160000000000004,0.17,11.48,In-store,Credit Card,2
43,69.9,0.03,28.29,Online,Bank Transfer,4
18,70.65,0.26,10.57,Online,paypall,5
31,57.0,0.38,6.890000000000001,Online,Credit Card,1
11,70.53,0.29,24.36,Online,paypall,5
25,6.219999999999999,0.49,6.92,Online,Bank Transfer,4
41,26.05,0.21,9.12,In-store,Bank Transfer,3
25,34.8,0.21,19.24,Online,Credit Card,1
18,91.91,0.35,10.02,In-store,Bank Transfer,3
35,92.75,0.22,13.07,Online,Credit Card,1
14,98.19,0.2,19.36,Online,paypall,5
45,11.089999999999996,0.0,20.92,In-store,Credit Card,2
43,37.42,0.32,24.04,In-store,Bank Transfer,3
37,69.29,0.10999999999999999,26.96,In-store,Bank Transfer,3
34,60.13,0.3,26.13,In-store,paypall,0
39,74.39,0.0,25.5,In-store,paypall,0
46,89.94,0.42,8.47,In-store,Bank Transfer,3
48,69.65,0.32,9.7,In-store,Bank Transfer,3
26,71.14,0.14,22.87,In-store,Credit Card,2
40,8.699999999999996,0.15,9.62,In-store,Credit Card,2
20,12.21,0.15,25.11,Online,Bank Transfer,4
42,37.69,0.010000000000000009,5.949999999999999,In-store,Credit Card,2
8,42.84,0.41,26.91,Online,Credit Card,1
43,16.58,0.10999999999999999,10.71,Online,paypall,5
23,14.399999999999999,0.09,18.15,In-store,Bank Transfer,3
35,42.34,0.17,26.11,In-store,Credit Card,2
12,43.44,0.43,19.61,Online,Bank Transfer,4
3,81.36,0.34,29.97,Online,Bank Transfer,4
7,30.18,0.06,18.31,Online,Bank Transfer,4
37,72.21,0.26,12.58,Online,Bank Transfer,4
44,76.94,0.23,27.59,In-store,paypall,0
20,41.01,0.2,21.19,In-store,Bank Transfer,3
24,66.33,0.34,29.33,Online,paypall,5
25,46.21,0.33,24.4,Online,Credit Card,1
19,40.24,0.25,8.65,Online,paypall,5
27,32.63,0.08000000000000002,19.34,Online,Bank Transfer,4
13,74.17,0.13,8.47,In-store,Bank Transfer,3
22,40.09,0.04000000000000001,15.53,In-store,Bank Transfer,3
36,50.78,0.08000000000000002,22.95,In-store,paypall,0
23,61.77,0.01999999999999999,23.96,Online,paypall,5
20,71.92,0.04000000000000001,25.66,Online,paypall,5
30,11.829999999999998,0.3,15.81,Online,Bank Transfer,4
19,59.59,0.12,23.05,Online,Bank Transfer,4
27,51.83,0.27,12.72,In-store,paypall,0
39,80.09,0.38,17.61,Online,Bank Transfer,4
45,30.44,0.32,20.1,In-store,Credit Card,2
2,80.29,0.43,22.06,Online,Bank Transfer,4
40,75.41,0.010000000000000009,29.81,Online,Credit Card,1
34,83.88,0.23,20.99,Online,Bank Transfer,4
8,18.719999999999995,0.19,13.25,Online,Bank Transfer,4
21,87.95,0.37,16.91,In-store,Bank Transfer,3
20,44.95,0.19,13.43,In-store,Credit Card,2
44,50.05,0.21,11.92,Online,Bank Transfer,4
48,22.61,0.18,7.690000000000001,In-store,Bank Transfer,3
8,85.53,0.43,8.72,Online,Bank Transfer,4
16,55.31,0.27,27.49,In-store,Credit Card,2
1,21.779999999999998,0.36,28.63,In-store,Credit Card,2
5,86.61,0.10999999999999999,13.1,In-store,Credit Card,2
35,3.6799999999999997,0.29,21.03,Online,Bank Transfer,4
10,58.07,0.32,18.16,In-store,paypall,0
45,80.17,0.1,17.95,Online,Credit Card,1
10,33.95,0.14,24.4,In-store,Credit Card,2
26,65.55,0.01999999999999999,15.45,Online,Credit Card,1
15,27.59,0.04999999999999999,9.35,Online,paypall,5
49,89.59,0.06,22.42,In-store,Credit Card,2
39,27.17,0.31,7.48,In-store,paypall,0
39,62.22,0.13,18.39,Online,Credit Card,1
3,16.67,0.12,6.4,Online,Bank Transfer,4
15,16.990000000000002,0.25,8.96,Online,Bank Transfer,4
46,91.55,0.32,15.65,Online,Bank Transfer,4
39,7.160000000000004,0.09,13.42,In-store,Bank Transfer,3
37,17.93,0.47,7.960000000000001,In-store,paypall,0
40,82.2,0.06,5.370000000000001,In-store,paypall,0
16,32.83,0.37,18.84,Online,paypall,5
23,69.53,0.14,11.19,In-store,paypall,0
19,43.47,0.23,14.66,In-store,Credit Card,2
4,31.25,0.25,24.12,Online,Credit Card,1
39,15.32,0.04999999999999999,29.13,Online,Bank Transfer,4
13,42.35,0.22,18.14,In-store,Credit Card,2
11,66.29,0.44,21.28,Online,paypall,5
43,93.78,0.5,5.890000000000001,Online,Bank Transfer,4
8,14.079999999999998,0.15,7.9,Online,Credit Card,1
29,12.880000000000003,0.35,25.15,Online,Credit Card,1
34,72.96,0.32,16.34,In-store,paypall,0
37,13.61,0.010000000000000009,28.71,Online,Credit Card,1
21,68.77,0.08000000000000002,10.29,In-store,paypall,0
40,7.089999999999996,0.34,17.5,In-store,paypall,0
18,30.15,0.12,29.95,Online,Credit Card,1
29,62.65,0.01999999999999999,19.4,Online,Bank Transfer,4
46,82.37,0.19,13.36,In-store,paypall,0
17,85.03,0.16,25.19,Online,paypall,5
23,6.140000000000001,0.34,9.719999999999999,Online,paypall,5
27,2.289999999999999,0.49,7.73,In-store,Credit Card,2
35,74.19,0.04999999999999999,6.67,Online,Credit Card,1
37,99.01,0.49,18.59,Online,paypall,5
25,78.24,0.34,26.26,In-store,Bank Transfer,3
49,12.300000000000004,0.46,25.25,In-store,paypall,0
3,74.67,0.13,18.73,In-store,Credit Card,2
40,73.62,0.35,22.3,In-store,paypall,0
35,83.2,0.09,28.66,Online,Bank Transfer,4
40,19.889999999999997,0.16,5.699999999999999,Online,Credit Card,1
49,75.97,0.3,13.51,Online,Bank Transfer,4
4,51.66,0.23,24.86,In-store,Bank Transfer,3
41,40.81,0.12,8.14,In-store,paypall,0
5,20.07,0.2,10.67,In-store,paypall,0
1,91.48,0.29,7.550000000000001,In-store,Credit Card,2
31,61.37,0.06,29.58,In-store,Credit Card,2
43,91.6,0.26,14.1,In-store,paypall,0
8,36.21,0.27,8.05,Online,paypall,5
27,31.56,0.21,24.03,Online,paypall,5
38,33.5,0.36,14.45,Online,Credit Card,1
16,42.45,0.31,22.54,Online,paypall,5
6,39.0,0.18,7.66,Online,Credit Card,1
24,34.63,0.16,22.13,In-store,paypall,0
25,7.399999999999999,0.48,15.77,Online,paypall,5
34,57.32,0.18,14.34,In-store,Bank Transfer,3
47,88.01,0.1,7.210000000000001,In-store,paypall,0
35,11.100000000000001,0.28,19.47,In-store,Credit Card,2
21,42.57,0.12,19.54,In-store,Credit Card,2
32,61.85,0.47,12.91,In-store,paypall,0
13,46.61,0.04000000000000001,7.34,Online,Credit Card,1
38,54.56,0.03,25.41,Online,Credit Card,1
30,20.939999999999998,0.07,29.3,Online,paypall,5
12,94.27,0.06,9.99,Online,paypall,5
33,32.12,0.12,14.56,Online,paypall,5
44,46.37,0.04999999999999999,28.68,Online,Bank Transfer,4
23,8.979999999999997,0.38,29.06,In-store,Bank Transfer,3
25,98.06,0.37,19.52,Online,Credit Card,1
30,49.0,0.5,13.05,In-store,paypall,0
32,44.75,0.31,16.02,In-store,paypall,0
30,96.34,0.29,29.91,In-store,paypall,0
28,45.31,0.42,15.91,In-store,paypall,0
2,83.27,0.3,9.529999999999998,In-store,Credit Card,2
10,9.600000000000001,0.4,10.59,In-store,paypall,0
36,17.82,0.49,20.69,Online,Credit Card,1
8,52.01,0.25,20.27,Online,Credit Card,1
12,72.02,0.16,16.49,In-store,paypall,0
34,18.089999999999996,0.14,27.81,In-store,paypall,0
15,95.11,0.4,13.96,Online,Credit Card,1
49,49.18,0.15,13.69,In-store,Bank Transfer,3
12,63.23,0.31,17.82,In-store,paypall,0
48,98.58,0.13,14.75,In-store,Bank Transfer,3
6,68.9,0.06,14.65,In-store,Bank Transfer,3
26,51.78,0.17,8.91,In-store,paypall,0
5,84.71,0.10999999999999999,6.98,Online,Credit Card,1
49,95.03,0.21,9.66,In-store,paypall,0
10,97.89,0.34,17.25,Online,Credit Card,1
21,98.35,0.14,23.31,Online,Credit Card,1
28,44.26,0.45,19.2,In-store,Bank Transfer,3
41,75.61,0.01999999999999999,6.07,In-store,Credit Card,2
11,72.31,0.42,20.83,In-store,Bank Transfer,3
42,4.020000000000003,0.18,15.24,Online,paypall,5
47,56.09,0.4,29.73,Online,Bank Transfer,4
14,62.53,0.32,24.05,Online,Bank Transfer,4
16,13.660000000000004,0.37,13.49,Online,Credit Card,1
